stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
6684,,JUSCELINO KUBITSCHEK DE OLIVEIRA DF PRAÇA MÉXICO ,,-30.020861,-51.110241
6683,,JUSCELINO KUBITSCHEK DE OLIVEIRA AL 1030 ,,-30.020842,-51.109618
6682,,JUSCELINO KUBITSCHEK DE OLIVEIRA SN ,,-30.020376,-51.112784
6681,,JUSCELINO KUBITSCHEK DE OLIVEIRA AL 570 ,,-30.020306,-51.112767
6680,,JOSE PEREIRA DE BORBA DF 345 ,,-30.023697,-51.109453
4714,,JOSE PEREIRA DE BORBA DF 385 ,,-30.023724,-51.109155
6679,,DR VARGAS NETO DF 630 ,,-30.023069,-51.108457
6678,,DR VARGAS NETO AL 490 ,,-30.021801,-51.108242
6677,,KARL IWERS SN ,,-30.024063,-51.131076
4715,,JOSE PEREIRA DE BORBA DF 405 MINI MERCADO SHULZ,,-30.023747,-51.108859
6676,,NORTRAN DF 61 ,,-30.020033,-51.121793
3499,,NORTRAN AL 61 ,,-30.020127,-51.121917
3492,,LEOPOLDINO J SANTOS DF 353 ,,-30.017443,-51.122028
1110,,JOAO SALOMONI 1257 ,,-30.11513,-51.213959
6675,,ADELINO FERREIRA JARDIM 351 ,,-30.020532,-51.101506
3438,,SEIS DE NOVEMBRO 37 ,,-30.033057,-51.119627
6674,,ADELINO FERREIRA JARDIM 635/BLOCO D2 ,,-30.020509,-51.101192
1413,,CORREA LIMA 810 ,,-30.066366,-51.223817
1459,,PRAIA DE BELAS DF 1181 DF SHOPPING,,-30.049211,-51.227754
6673,,DOM PEDRO II 1240/1250 ,,-30.018096,-51.186344
6672,,DOLORES DURAN 1643 ,,-30.089278,-51.121478
2222,,FELIX DA CUNHA DF 1078 PCA MAURICIO CARDOSO,,-30.022346,-51.201996
31,,GUAIBA SN ESQ TABAJARAS ,,-30.147271,-51.224737
511,,GUAIBA 3955 ,,-30.09916,-51.264229
6671,,EDU LAS-CASAS DF 745 ,,-30.006723,-51.106177
4812,,EDU LAS-CASAS 550 ,,-30.008239,-51.106521
3204,, 9500 SAÍDA COLÉGIO APLICAÇÃO - UFRGS,,-30.075787,-51.125144
4699,,MARTIM FELIX BERTA 1340 ,,-30.028963,-51.106794
4943,,TARCILA MORAES DUTRA DF 320 ,,-30.003013,-51.09384
3034,,PROTASIO ALVES 6015 POSTO BR,,-30.041509,-51.150983
4245,,FRANCISCO SILVEIRA BITENCOURT 865 ,,-29.993893,-51.121313
4208,,ASSIS BRASIL 6501 ,,-29.993997,-51.129227
2224,,CRISTOVAO COLOMBO 1720 ,,-30.01818,-51.203701
4871,,BERNARDINO SILVEIRA DE AMORIM 2050 ,,-30.00004,-51.105865
3478,,GOMES DE CARVALHO 662 ,,-30.018343,-51.126768
1480,,MARIANO DE MATOS DF 365 ,,-30.063739,-51.216849
5534,,CEL GASTAO HASLOCHER MAZERON EF PRAÇA EF PRAÇA,,-30.060208,-51.216171
348,,EDGAR PIRES DE CASTRO 6764 ,,-30.182643,-51.141137
545,,OTTO NIEMEYER 754 ,,-30.108985,-51.251497
4393,,EXTREMA 3033 ,,-30.21086,-51.062107
1195,,JOAO SALOMONI 1112 ,,-30.114178,-51.2153
23,,ORLEAES 64 ,,-30.15834,-51.226083
6487,,OSVLDO FRANCA JUNIOR DF 2190 ,,-30.035518,-51.102367
6488,,OSVALDO FRANCA JUNIOR AL 2190 ,,-30.035448,-51.102379
6459,,OSVALDO FRANCA JUNIOR AL 1915 ,,-30.03562,-51.102996
6460,,OSVALDO FRANCA JUNIOR DF 1897 ,,-30.035544,-51.102976
6670,,ADELINO FERREIRA JARDIM 351 ,,-30.020435,-51.101178
6669,,JOAO PESSOA 2472 ,,-30.050956,-51.208685
6667,,PEDRO IVO 774 ,,-30.029228,-51.186709
5945,,JOAO ANTONIO SILVEIRA 4850 ,,-30.14344,-51.117579
6666,,ENG FREDERICO DAHNE DF 525 ,,-30.008887,-51.136348
4466,,JOAO ANTONIO SILVEIRA DF 4760 ,,-30.143569,-51.117883
6665,,ENG FREDERICO DAHNE AL 372 ,,-30.007342,-51.13621
524,,WENCESLAU ESCOBAR DF 2759 MC DONALD'S,,-30.11233,-51.255207
493,,WENCESLAU ESCOBAR 3010 ,,-30.114681,-51.254387
3664,,ERNESTO NEUGEBAUER 72 ,,-29.992836,-51.192527
3692,,ERNESTO NEUGEBAUER SN ,,-29.990169,-51.190046
3693,,ERNESTO NEUGEBAUER 515 ,,-29.9904,-51.190099
3663,,ERNESTO NEUGEBAUER AL 95 ,,-29.992647,-51.192234
2616,,DOLORES DURAN 1651 ,,-30.086583,-51.122072
6664,,CAETANO PEDONE AL 934 ,,-30.163229,-51.172399
6293,,JOAO ANTONIO SILVEIRA 2145 ,,-30.15455,-51.138208
682,,JUCA BATISTA 110 ,,-30.135547,-51.223298
6663,,PRAIA DE BELAS DF 579 ,,-30.044544,-51.227471
3243,,PROTASIO ALVES 6555 RESTAURANTE,,-30.042559,-51.145947
3228,,PROTASIO ALVES 6220 ,,-30.041752,-51.148439
3221,,PROTASIO ALVES DF 6047 ,,-30.041443,-51.150838
3030,,PROTASIO ALVES 5851 VIDROS E ACESSORIOS JAPACAR,,-30.041613,-51.153219
2831,,SEIS VILA FATIMA-PINTO 48 ,,-30.050878,-51.152063
32,,ORLEAES DF 560 ,,-30.162804,-51.224005
4886,,BERNARDINO SILVEIRA DE AMORIM 1101 ,,-29.989879,-51.109434
1109,,MONTE CRISTO DF 446 ,,-30.11915,-51.212466
5996,,CAPITAO PEDROSO 105 ,,-30.16514,-51.151692
2613,,DOLORES DURAN 1820 ,,-30.088771,-51.121499
2280,,NILOPOLIS 110 ,,-30.03838,-51.190807
3681,,A J RENNER 1378 ,,-29.985743,-51.193746
3047,,SATURNINO DE BRITO AL 136 ,,-30.039868,-51.154033
932,,ARROIO GRANDE AL 95 ,,-30.100894,-51.230074
6657,,WILLY EUGENIO FLECK AL 850 ,,-29.998803,-51.119935
6124,,CARLOS SILVEIRA MARTINS PACHECO DF 114 MEDPLEX,,-30.010837,-51.159278
1737,,DAWID JOZEF KAPEL 168 ,,-30.075923,-51.205656
5080,,DAWID JOZEF KAPEL 61 ,,-30.076149,-51.20583
6662,,MIL SETECENTOS SEIS 1700 EF CONDOMINIO TOPAZIO,,-30.026505,-51.130359
6661,,G JARDIM PASSO DAS PEDRAS II 78 ,,-30.027534,-51.129301
6660,,VAREJAO 377 ,,-30.220398,-51.097168
1726,,VIAMAO DF 51 ,,-30.069482,-51.210229
2370,,LUZITANA 1046 ,,-30.017623,-51.183929
4960,,BERNARDINO DE OLIVEIRA PAIM 665 COLEGIO,,-29.997135,-51.100068
4052,,DONA ADDA MASCARENHAS DE MORAES AL 45 ,,-30.010472,-51.135473
1675,,ORFANOTROFIO 50 ,,-30.077093,-51.214997
2369,,MARQUES DO POMBAL 1853 ,,-30.018663,-51.185502
1531,,MAUA DF LAB WEI LABORATORIO WEINMANN,,-30.029037,-51.234522
2560,,SANTO DIAS DA SILVA AL 710 CRECHE,,-30.096972,-51.134572
5170,,MAIAS 207 ALCIDES HONORIO DA SILVEIRA,,-29.988153,-51.096014
4086,,SERTORIO DF 5757 ,,-29.997802,-51.146599
1596,,AURELIANO DE FIGUEIREDO PINTO DF 848 MERCADO NACIONAL,,-30.043588,-51.222611
1558,,AURELIANO DE FIGUEIREDO PINTO 575 ,,-30.043333,-51.225396
1559,,AURELIANO DE FIGUEIREDO PINTO DF 575 ,,-30.043271,-51.225276
1551,,AURELIANO DE FIGUEIREDO PINTO NN 483 ,,-30.04314,-51.226654
1597,,AURELIANO DE FIGUEIREDO PINTO 858 MERCADO NACIONAL,,-30.043525,-51.222503
4718,,SARGENTO SILVIO DELMAR HOLLENBACH 683 ,,-30.022205,-51.109893
6513,,AURELIANO DE FIGUEIREDO PINTO 501 ,,-30.043226,-51.226515
6223,,VAREJAO 601 ,,-30.221226,-51.092296
5587,,JOAO DE OLIVEIRA REMIAO DF 1048 ,,-30.085703,-51.131751
2600,,JOAO DE OLIVEIRA REMIAO 1058 ,,-30.085596,-51.131665
3133,,FORTE 1278 ,,-30.02203,-51.151494
6572,,GEDEON LEITE DF 1560 ,,-30.151114,-51.177172
458,,JOAO ANTONIO SILVEIRA 1911 ,,-30.155043,-51.139989
170,,HEITOR VIEIRA DF 506 PRAÇA,,-30.211073,-51.182447
171,,HEITOR VIEIRA 474 IGREJA,,-30.210863,-51.182823
4158,,CHATEAUBRIAND DF 179 ,,-30.016296,-51.122761
2730,,PROF PEDRO SANTA HELENA 80 ,,-30.050729,-51.170844
5340,,BENTO GONCALVES 215 DF TERMINAL AZENHA,,-30.051091,-51.210841
396,,CHACARA DO BANCO 100 ,,-30.163899,-51.144924
6457,,OSVALDO FRANCA JUNIOR AL 80 ,,-30.0356,-51.104305
6656,,ESPORTE CLUBE CRUZEIRO DF 103 ,,-30.042244,-51.128861
328,,COSTA GAMA DF 6570 ,,-30.156518,-51.160955
3665,,FREDERICO MENTZ DF 738 ,,-29.98927,-51.199874
6183,,TEN ARY TARRAGO 1575 ,,-30.027813,-51.131989
6182,,TEN ARY TARRAGO AL 1632 ,,-30.027902,-51.132112
2902,, SUL-NORTE ESTAÇÃO VIADUTO,,-30.038447,-51.173741
6655,, NORTE-SUL ESTAÇÃO VIADUTO,,-30.038721,-51.17374
2901,,PROTASIO ALVES  ,,-30.038499,-51.173974
5509,,CLEMENTE PEREIRA 279 ,,-30.071142,-51.167275
4636,,SEIS DE NOVEMBRO 406 TOQUE FEMININO CABELEIREIRA,,-30.033138,-51.117275
2946,,PLINIO BRASIL MILANO EF PRAÇA ,,-30.019442,-51.177699
2751,,NOVE DE JUNHO 1000 ,,-30.071296,-51.16115
4664,,MARTIM FELIX BERTA 2575 ,,-30.031276,-51.113485
5667,,ADELINO FERREIRA JARDIM 48 ,,-30.021019,-51.107296
6016,,DR VARGAS NETO 350 ,,-30.020693,-51.108132
5676,,RIO GRANDE 68 ,,-30.128872,-51.202585
4728,,WOLFRAM METZLER AL 32 ,,-30.021297,-51.106468
6654,,PADRE LEOPOLDO BRENTANO DF 537 ,,-29.976107,-51.193226
4832,,DR MEER MARIO KAUFMANN AL 80 ,,-30.001025,-51.104486
2565,,SAO FRANCISCO DF 1259 COMUN CATÓLICA SÃO FCO. DE ASSIS,,-30.093338,-51.135232
984,,DR CAMPOS VELHO 1751 ,,-30.094157,-51.228801
985,,DR CAMPOS VELHO 1500 ,,-30.093382,-51.231053
868,,DR CAMPOS VELHO 1247 ,,-30.092774,-51.233353
4465,,ARMANDO INACIO DA SILVEIRA 5900 ,,-30.204205,-51.020828
3490,,SEBASTIAO BARRETO AL 36 ,,-30.020152,-51.126245
2586,,SANTO DIAS DA SILVA 105 ,,-30.093856,-51.130881
4129,,GOMES DE CARVALHO 302 ,,-30.01418,-51.127166
3469,,SEBASTIAO BARRETO 256 ,,-30.021784,-51.126376
4860,,FRANCISCO SILVEIRA BITENCOURT NN 1818 EF COND. VIDA ALEGRE,,-29.991644,-51.110851
3691,,EDU CHAVES SN A 156M AV ESTADOS SN PRÓX. R.D.TEODORA,,-29.997479,-51.188486
942,,GRAMADO 294 ,,-30.10172,-51.228285
941,,GRAMADO NN 341 ,,-30.102115,-51.228234
770,,OTTO NIEMEYER AL 1805 ,,-30.105401,-51.240842
5739,,POA-CIDADE JOIA 306 ,,-30.023765,-51.117185
6014,,DR VARGAS NETO 120 ,,-30.018309,-51.107896
6653,,ESPIR RIVALDO NN 238 A 140 M DA TRAV. ESPORTE CLUBE CRUZEIRO,,-30.042682,-51.127385
5757,,DIARIO DE NOTICIAS 500 EF TORRE BARRA SHOPPING SUL,,-30.085547,-51.247463
4271,,TOLEDO PIZA DF 998 ,,-29.981519,-51.133604
6494,,AFONSO LOURENCO MARIANTE 4441 DMAE ,,-30.101887,-51.143036
6194,,A J RENNER AL 22 ,,-29.99728,-51.197557
5916,,ERNESTO NEUGEBAUER AL 1820 ,,-29.978154,-51.180527
3985,,ERNESTO NEUGEBAUER AL 1820 ,,-29.978303,-51.180613
6647,,NILO RUSCHEL 56/66 ,,-30.040818,-51.132469
4709,,MARTIM FELIX BERTA 952 ,,-30.024956,-51.107765
6561,,IRMA TERESILDA STEFFEN DF RUA 22 ,,-30.025809,-51.11814
3067,,DR NILO PECANHA 2863 ,,-30.028034,-51.162286
2755,,NOVE DE JUNHO 664 ,,-30.068038,-51.161824
4836,,G VILA FRATERNIDADE 29 ,,-30.000974,-51.102633
2029,,IPIRANGA 5500 3 PERIMETRAL,,-30.057975,-51.184462
2030,,IPIRANGA 5500 3 PERIMETRAL - CANTEIRO CENTRAL,,-30.057516,-51.184162
2028,,DR SALVADOR FRANCA AL QUARTEL ESQ. IPIRANGA,,-30.058353,-51.184158
4325,,VAREJAO DF 825 ,,-30.221772,-51.087641
4326,,VAREJAO 829 ,,-30.221903,-51.087214
1289,,PROF OSCAR PEREIRA DF 3841 M. ALPES,,-30.082819,-51.196476
412,,JOAO ANTONIO SILVEIRA 1134 ,,-30.158827,-51.146569
38,,SERRARIA 2140 ,,-30.162264,-51.219561
1068,,CAMPO NOVO DF 540 ,,-30.139249,-51.21358
3723,,PADRE LEOPOLDO BRENTANO 436 ,,-29.975851,-51.194587
1130,,CRISTIANO KRAEMER 1700/1712 ,,-30.129833,-51.200691
806,,CAMAQUA 557 ,,-30.104516,-51.239015
6646,,JACUI AL 903 DF CRAS CRISTAL,,-30.0791,-51.237788
822,,DR PEREIRA NETO 1823 ,,-30.106137,-51.234455
819,,ESCOBAR 554 ,,-30.106001,-51.235338
173,,HEITOR VIEIRA DF 770 ,,-30.211905,-51.180747
2165,,MARIANTE 587 ,,-30.033121,-51.204174
4068,,DONA ALZIRA 330 ,,-30.00653,-51.138075
736,,OTTO NIEMEYER DF 1066 ,,-30.107865,-51.248006
6642,,INACIO ANTONIO DA SILVA 36 ,,-30.212127,-51.179996
2040,,BARAO DO AMAZONAS 1185 ,,-30.054106,-51.188861
2047,,BARAO DO AMAZONAS 1049 ,,-30.052923,-51.188211
2167,,INDEPENDENCIA 519 ,,-30.029312,-51.216006
990,,MONTE ARRAES 22 ,,-30.09063,-51.230055
6451,,OTTO NIEMEYER 3427 ,,-30.10104,-51.228005
1672,,SEPE TIARAJU 1546 ,,-30.080085,-51.213274
1698,,SEPE TIARAJU DF PÇA MONTESE ,,-30.072636,-51.214461
1700,,SEPE TIARAJU 362 ,,-30.070469,-51.214696
1699,,SEPE TIARAJU 395 ,,-30.071117,-51.214639
1704,,SEPE TIARAJU 204 ,,-30.06953,-51.214642
1681,,SEPE TIARAJU 831 ,,-30.074766,-51.214806
5115,,EGIDIO PICCOLI 154 ,,-30.045597,-51.106053
5114,,EGIDIO PICCOLI 70 ,,-30.043332,-51.1059
5113,,TRES JARDIM PROTASIO ALVES 711 ,,-30.046892,-51.106503
5112,,TRES JARDIM PROTASIO ALVES 65 ,,-30.043251,-51.107035
2205,,MOSTARDEIRO DF 84 ,,-30.028839,-51.206546
4374,,QUIRINAS 1290 ,,-30.187149,-51.09403
4373,,QUIRINAS 351 ,,-30.186087,-51.093147
6635,,QUIRINAS DF 457 ,,-30.183287,-51.089499
6399,,QUIRINAS DF 760 ,,-30.182058,-51.087978
6398,,QUIRINAS 800 ,,-30.180314,-51.084866
4397,,QUIRINAS 1703 ,,-30.176642,-51.082552
4398,,QUIRINAS DF RUA RUBI DF RUA 1,,-30.173352,-51.08167
4404,,QUIRINAS 50 ,,-30.172188,-51.08138
6638,,QUIRINAS DF RUA MANOEL S. ,,-30.170678,-51.080804
4407,,QUIRINAS DF 3559 ,,-30.164018,-51.079654
4410,,QUIRINAS 3000 SEARA PLANTAS E FLORES,,-30.159283,-51.079527
6397,,QUIRINAS AL 2200 ,,-30.156851,-51.081967
4411,,QUIRINAS DF 2300 E E E FUNDAMENTAL SOLIMOES,,-30.155488,-51.08409
4412,,QUIRINAS 2300 E E E FUNDAMENTAL SOLIMOES,,-30.155414,-51.084063
4384,,QUIRINAS 1200 ,,-30.153529,-51.086168
5700,,QUIRINAS 950 DMAE ,,-30.152298,-51.087465
5761,,QUIRINAS 819/859 ,,-30.151444,-51.088786
4535,,QUIRINAS AL 599 MECANICA MIRACAR,,-30.14765,-51.088064
4534,,QUIRINAS 450 ,,-30.146074,-51.086574
4537,,QUIRINAS DF 53 ,,-30.143471,-51.085531
6634,,FERNANDO CORTEZ AL 54 ,,-30.010781,-51.157024
5930,,JD. OUTEIRAL  ,,-30.133902,-51.094175
4532,,JD. OUTEIRAL  ESCOLA,,-30.134002,-51.094344
3802,,INDUSTRIARIOS 44 POLICIA CIVIL,,-30.012033,-51.174442
3777,,BRASILIANO INDIO DE MORAES 363 ,,-30.011064,-51.175402
5926,,JD. OUTEIRAL  ,,-30.134111,-51.09453
5927,,JD. OUTEIRAL  ,,-30.134151,-51.094602
5928,,JD. OUTEIRAL  ,,-30.134284,-51.094856
4713,,WOLFRAM METZLER 502 ,,-30.024709,-51.104246
4712,,WOLFRAM METZLER DF 478 ,,-30.024772,-51.10455
6633,,JOAO DE OLIVEIRA REMIAO DF 2190 PARADA 04-A,,-30.095296,-51.12756
6632,,JOAO DE OLIVEIRA REMIAO 2190 PARADA 04-A,,-30.095092,-51.12767
1541,,AURELIANO DE FIGUEIREDO PINTO AL 100 EF ESTAC. DA PGE,,-30.04281,-51.230366
6518,,EDGAR PIRES DE CASTRO 3901 ,,-30.164044,-51.15549
6631,,ALPES DF 546 ,,-30.088485,-51.195773
3720,,GRACIANO CAMOZZATO DF 204 POSTO DE SAUDE,,-29.979352,-51.194383
3009,,DR ERNESTO LUDWIG 167 ,,-30.038522,-51.163701
5594,,BENTO GONCALVES AL 847/DF 876 ,,-30.052792,-51.204595
3888,,ADAO BAINO DF 373 ,,-30.01405,-51.155691
6630,,ADAO BENEDITO LOPES BRANDAO 133 ,,-30.028296,-51.106224
6629,,AURELIANO DE FIGUEIREDO PINTO DF 866 ,,-30.043593,-51.222554
976,,VICENTE MONTEGGIA 1050 ,,-30.103793,-51.22297
5681,,VICENTE MONTEGGIA 1029 ,,-30.103684,-51.223084
6628,,SOCIEDADE LIBANESA SN ,,-30.028112,-51.177091
3072,,CIPO SN ESQ JOÃO WALLIG,,-30.020469,-51.163686
3412,,REV DANIEL BETTS AL 186 ,,-30.042369,-51.126086
6603,,ANTONIO SEVERINO DF 1970 ,,-30.024086,-51.090668
6606,,IRMAO FAUSTINO JOAO 1466 ,,-30.025184,-51.092017
6605,,MIL NOVECENTOS VINTE DOIS 39 ,,-30.026117,-51.091171
6604,,ARROIO FEIJO DF 75 ,,-30.026099,-51.089904
653,,GUAIBA 1380 ,,-30.141331,-51.22708
6627,,PAULO PONTES 480 ,,-30.104936,-51.226712
2921,,CARLOS GOMES 350 ESQ. ANITA GARIBALDI,,-30.025034,-51.182877
5058,,CARLOS GOMES 1130 ,,-30.031429,-51.179974
563,,WENCESLAU ESCOBAR 1286 MERCADO NACIONAL,,-30.101162,-51.249452
5902,,EDGAR PIRES DE CASTRO 2600 ,,-30.156342,-51.164974
2937,,CRISTOVAO COLOMBO 3648 ,,-30.017005,-51.183643
321,,EDGAR PIRES DE CASTRO 2653 ,,-30.156405,-51.164801
5755,,DIARIO DE NOTICIAS 500 ,,-30.086048,-51.24759
6425,,PAULO PONTES 608 ,,-30.106106,-51.226416
2125,,SAO MANOEL 1387 ,,-30.045917,-51.203582
6424,,PAULO PONTES DF 413 ,,-30.103909,-51.226984
6609,,IRMA TERESILDA STEFFEN 195 ,,-30.025921,-51.117649
4743,,WOLFRAM METZLER 728/DF 620 ,,-30.024081,-51.102789
1086,,OZORIO JOSE MARTINS 167 ,,-30.131097,-51.203139
3943,,SERTORIO AL 4605 ,,-29.998533,-51.158832
921,,OTTO NIEMEYER 2771 ,,-30.102259,-51.231633
824,,OTTO NIEMEYER 2519 ,,-30.103111,-51.23411
808,,OTTO NIEMEYER DF 2250 ,,-30.104056,-51.236902
6162,,FREI GERMANO DF 46 ,,-30.061101,-51.167505
313,,JOAO ANTONIO SILVEIRA 80 ,,-30.165285,-51.154152
280,,EDGAR PIRES DE CASTRO 967 ,,-30.155642,-51.18195
2629,,TEN ARY TARRAGO PARTENON 521 ,,-30.071292,-51.179759
287,,EDGAR PIRES DE CASTRO DF 1425 CAMPOS DE IPANEMA,,-30.155195,-51.176351
815,,DR BARCELOS AL 2144 ,,-30.101646,-51.237733
812,,DR BARCELOS 2012/2002 ,,-30.102141,-51.239192
3254,,DR OTAVIO SANTOS AL 570 PRACINHA,,-30.037903,-51.144477
3253,,DR OTAVIO SANTOS 257 ,,-30.039195,-51.145023
4220,,TOLEDO PIZA DF 445 PRAÇA,,-29.986404,-51.133333
1028,,ORFANOTROFIO 1204 ,,-30.084188,-51.224538
6624,,GUAIBA DF 13284 ,,-30.155633,-51.225352
26,,GUAIBA DF RUA JACIPUIA ,,-30.156385,-51.225757
5664,,TEN ARY TARRAGO DF 1506 ,,-30.029433,-51.13266
2542,,SAO FRANCISCO 61 ,,-30.100937,-51.142005
6119,,CRISTIANO KRAEMER DF 2116 ,,-30.132919,-51.196903
2582,,SANTO DIAS DA SILVA 267/269 ,,-30.094699,-51.131449
1285,,ENG LUDOLFO BOEHL 1660 ,,-30.083323,-51.197753
6598,,BOGOTA 362 ,,-30.007018,-51.148653
6621,,LAMI 2640 ,,-30.213073,-51.152995
157,,LAMI 2799 ,,-30.213135,-51.152893
560,,DR BARCELOS 889 ,,-30.106038,-51.250339
561,,DR BARCELOS DF 889 ,,-30.105961,-51.250346
1108,,ATILIO SUPERTTI 377 ,,-30.118723,-51.212914
3302,,TEN ARY TARRAGO DF 1054 ,,-30.032923,-51.134962
5232,,BARRO VERMELHO 904 ,,-30.163419,-51.14013
1262,,BELEM VELHO 3226 ,,-30.109974,-51.197143
6618,,ADELINO FERREIRA JARDIM 203 ,,-30.021183,-51.105528
6620,,VENANCIO AIRES AL 1151 ,,-30.037104,-51.209345
5568,,ASSIS BRASIL DF 9000 DF COCA COLA,,-29.975046,-51.11468
6619,,TRES MENINAS 1085 ,,-30.122081,-51.194487
1322,,CAPIVARI DF 350 ,,-30.080266,-51.243767
876,,CAPIVARI 587 ,,-30.082286,-51.240639
2588,,JOAO DE OLIVEIRA REMIAO DF 1979 C/BAIA,,-30.092527,-51.130437
2595,,JOAO DE OLIVEIRA REMIAO 2001 IGREJA UNIVERSAL PD 04,,-30.093084,-51.12995
1283,,PROF CARVALHO FREITAS 1453/DF 1458 ,,-30.082092,-51.198235
5530,,LOUREIRO DA SILVA 1960/DF 1995 ,,-30.034924,-51.222386
6542,,MARECHAL JOSE INACIO DA SILVA 355 ,,-30.012013,-51.178689
1383,,CORREA LIMA 1216 ,,-30.069481,-51.224651
1410,,CORREA LIMA 1010 ,,-30.067961,-51.224206
1720,,SILVA PAES 2021/DF 264 ,,-30.071388,-51.209626
6617,,IRMAO FELIX ROBERTO (ROBERTAO) 100 ,,-29.986815,-51.187992
803,,OTTO NIEMEYER DF 1805 ,,-30.105349,-51.240923
3245,,DR OTAVIO SANTOS 200 ,,-30.041441,-51.145211
3246,,DR OTAVIO SANTOS DF 200 ,,-30.041427,-51.145129
5231,,BARRO VERMELHO 542 ,,-30.163078,-51.145364
5200,,BERNARDINO SILVEIRA PASTORIZA DF 751 ,,-29.990897,-51.101044
772,,CEL CLAUDINO 584 ,,-30.098511,-51.242522
1794,,PROF OSCAR PEREIRA 88 IGREJA UNIVERSAL DO REINO DE DEUS,,-30.051727,-51.212531
1651,,PROF ANNES DIAS 295 ,,-30.030211,-51.222654
3880,,DOMINGOS MARTINS 433 ,,-30.006524,-51.161597
1655,,SARMENTO LEITE 77 HOSPITAL DA CRIANCA STO ANTONIO,,-30.029767,-51.219368
6356,,FURRIEL LUIZ ANTONIO DE VARGAS EF HYUNDAI ,,-30.026809,-51.180395
6616,,JOSE GERTUM 681 ,,-30.038667,-51.159439
6615,,JOSE GERTUM DF 544 ,,-30.037382,-51.16017
3020,,JOSE GERTUM ESQ. R. ESTÁCIO ESQ. MIRACEMA,,-30.0365,-51.16061
3019,,JOSE GERTUM DF 278 ,,-30.035588,-51.162015
3012,,JOSE GERTUM 176 ,,-30.034942,-51.162926
3013,,JOSE GERTUM 28 ,,-30.034222,-51.164478
3015,,LIMA DUARTE 109 ,,-30.034758,-51.163807
3018,,JOSE GERTUM 638 ,,-30.038082,-51.159686
1414,,FRANCISCO MASSENA VIEIRA 190 ,,-30.072892,-51.219269
2254,,CASEMIRO DE ABREU DF 1337 ,,-30.033253,-51.194193
3651,,DONA MARGARIDA DF 621/AL 636 ,,-29.999106,-51.196388
2605,,JOAO DE OLIVEIRA REMIAO 2725 ESC RAFAELA REMIAO,,-30.098047,-51.126093
3153,,IPIRANGA 8901 ,,-30.063541,-51.150786
1094,,ROMEU SAMARANI FERREIRA DF 195 COLÉGIO,,-30.127351,-51.209115
1121,,RODRIGUES DA FONSECA 1695 ,,-30.116109,-51.209714
1125,,VENTOS DO SUL DF 480 PRAÇA,,-30.126923,-51.207457
858,,CEL TIMOTEO 127 ,,-30.097032,-51.236906
3140,,FORTE 1112 ,,-30.020216,-51.151811
5572,,SANTO DIAS DA SILVA 115 ,,-30.093926,-51.13093
5466,,BENTO GONCALVES 2447 ,,-30.060964,-51.19026
5742,,BARCELLOS 2301/AL 980 ,,-30.091195,-51.17818
1111,,JOAO SALOMONI DF 1365 ,,-30.115208,-51.213449
1140,,CRISTIANO KRAEMER 87 ,,-30.117728,-51.206618
867,,DR CAMPOS VELHO DF 950 ,,-30.092339,-51.236532
2212,,GOETHE 11/13 ,,-30.029094,-51.200801
1806,,PROF OSCAR PEREIRA 1434 ,,-30.062563,-51.206144
1761,,PROF OSCAR PEREIRA 1824 ,,-30.066228,-51.205756
1711,,DR CARLOS BARBOSA DF 1400 ,,-30.067712,-51.212862
1324,,CAPIVARI 433/443 ,,-30.081046,-51.242561
881,,CAPIVARI 1033 ,,-30.083531,-51.237736
1336,,JACUI 1188 ,,-30.079902,-51.236167
887,,CAPIVARI 1223 ,,-30.083558,-51.235677
1331,,JACUI AL 758 ,,-30.077999,-51.239381
5773,,LUIZ OTAVIO 391 ESCOLA FUNDAÇÃO RINCÃO,,-30.119032,-51.160574
2429,,LUIZ OTAVIO 67 ,,-30.120049,-51.158813
1333,,JACUI DF 1001 PRAÇA,,-30.079188,-51.23749
2102,,OSVALDO ARANHA DF 904 AUDITÓRIO ARAUJO VIANA,,-30.034387,-51.213554
4667,,MARTIM FELIX BERTA 2235/DF 2280 ,,-30.03064,-51.111027
2463,,PROF OSCAR PEREIRA DF 6688 ,,-30.097844,-51.176183
343,,LAMI DF 4256 ,,-30.211431,-51.137396
344,,LAMI 4256 ,,-30.211392,-51.137199
342,,LAMI 4110/4112 ,,-30.211027,-51.138543
3279,,SOUZA COSTA SN ,,-30.045063,-51.136108
5850,,ABRAM GOLDSZTEIN 92 ,,-30.044418,-51.13664
5848,,RODOLPHO ENGLERT EF BLOCO 10 ,,-30.045144,-51.140946
4742,,BALTAZAR DE OLIVEIRA GARCIA 3795 ,,-30.01634,-51.107672
5849,,ABRAM GOLDSZTEIN SN ,,-30.046226,-51.139016
5925,,JACUI 598 ,,-30.077384,-51.241627
1399,,GIBRAN KHALIL GIBRAN 190 ,,-30.077383,-51.220043
1384,,GIBRAN KHALIL GIBRAN AL 82 PRAÇA,,-30.077919,-51.22195
6613,,GIBRAN KHALIL GIBRAN AL 34 ,,-30.076353,-51.218625
1389,,JORACY CAMARGO 783 ,,-30.07706,-51.22237
1402,,JORACY CAMARGO 553 ,,-30.076212,-51.220473
873,,BUTUI 190 ,,-30.086499,-51.238484
62,,SERRARIA 761 ,,-30.150301,-51.21775
